eval_id,algorithm,accuracy,abnormal_recall,false_negative_rate,f1_score,train_time,test_time,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_samples_split,min_samples_leaf,C,kernel,gamma
61,rf,0.7553735926305015,0.4308093994778068,0.5691906005221932,0.7304237571236197,1.132899284362793,0.033455848693847656,61.0,8.0,,,,2.0,8.0,,,
62,svm,0.8802456499488229,0.8276762402088773,0.17232375979112272,0.879796299239186,33.34367227554321,7.0831139087677,,,,,,,,7.3179813604387,rbf,0.0106961381239
63,rf,0.8300921187308086,0.6344647519582245,0.36553524804177545,0.8226765723309524,14.594094514846802,0.11036467552185059,481.0,23.0,,,,14.0,1.0,,,
64,xgb,0.8741044012282497,0.7676240208877284,0.23237597911227154,0.8720203223867025,19.09881591796875,0.07625317573547363,338.0,8.0,0.201817970635,0.8811441328377,0.8543094251305,,,,,
65,xgb,0.8628454452405322,0.7310704960835509,0.2689295039164491,0.8596495013132428,12.527527570724487,0.05585765838623047,124.0,10.0,0.104968715602,0.6834811538458,0.6505164764822,,,,,
66,rf,0.8178096212896623,0.597911227154047,0.402088772845953,0.8081746451391324,7.586735010147095,0.05739140510559082,258.0,18.0,,,,17.0,2.0,,,
67,svm,0.8515864892528148,0.7493472584856397,0.2506527415143603,0.8495597627136827,26.10712194442749,4.090583324432373,,,,,,,,0.3501420753127,poly,0.7648360882792
68,rf,0.781985670419652,0.49869451697127937,0.5013054830287206,0.7643736941928818,6.106126070022583,0.048262596130371094,283.0,11.0,,,,11.0,7.0,,,
69,rf,0.8075742067553736,0.577023498694517,0.42297650130548303,0.796687334321191,5.4745423793792725,0.03153395652770996,207.0,49.0,,,,14.0,5.0,,,
70,svm,0.8515864892528148,0.7493472584856397,0.2506527415143603,0.8495597627136827,25.00433087348938,4.092397928237915,,,,,,,,4.9546122393433,poly,0.2158826702459
71,svm,0.812691914022518,0.6057441253263708,0.39425587467362927,0.8039935503945727,19.605058431625366,6.216018915176392,,,,,,,,1.3296916194956,rbf,0.0018618986476
72,xgb,0.8689866939611054,0.7676240208877284,0.23237597911227154,0.8670578715183842,27.12109351158142,0.06642484664916992,432.0,12.0,0.1521618053028,0.8341934602708,0.7052704304457,,,,,
73,xgb,0.8700102354145343,0.7545691906005222,0.2454308093994778,0.8675608544357063,20.882718801498413,0.05840706825256348,360.0,10.0,0.2083943070973,0.808406374231,0.9462794944644,,,,,
74,rf,0.7471852610030706,0.39425587467362927,0.6057441253263708,0.7167443795569228,1.6186492443084717,0.014486074447631836,98.0,6.0,,,,8.0,6.0,,,
75,svm,0.5250767656090072,0.3681462140992167,0.6318537859007833,0.5226419861418198,19.51958417892456,3.391458511352539,,,,,,,,1.723108264345,sigmoid,0.0668271398931
76,rf,0.81985670419652,0.608355091383812,0.391644908616188,0.8109725572523329,13.224815845489502,0.09482836723327637,461.0,24.0,,,,18.0,2.0,,,
77,xgb,0.8607983623336745,0.7441253263707572,0.2558746736292428,0.8582294717932808,25.87534999847412,0.06274271011352539,474.0,13.0,0.1861022695229,0.7077241752297,0.7853357717395,,,,,
